"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","2005-05-10",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","2005","20","PICK-UP","19","FORD","SB","RANGER DC 4X2 XL PLUS 2.8L D","1","Privado","Física","BENAVÍDEZ","BUENOS AIRES","Masculino","1974","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-21","1987-06-25",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","1987","20","PICK-UP","19","FORD","11","F-100 D","1","Privado","Física","VILLA FIORITO","BUENOS AIRES","Masculino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-07","2010-10-22",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2010","20","PICK-UP","53","VOLKSWAGEN","NA","AMAROK 2.0L TDI 4X2 1T2","1","Privado","Física","EZPELETA","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-03","2016-06-30",1293,"PILAR Nº 4","Buenos Aires","Nacional","2016","20","PICK-UP","53","VOLKSWAGEN","WF","AMAROK 2.0L TDI 140 CV 4X2 870","1","Privado","Jurídica","PRESIDENTE DERQUI","BUENOS AIRES","No aplica","2015","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-03","2013-12-20",1273,"MORENO Nº 4","Buenos Aires","Nacional","2013","20","PICK-UP","68","TOYOTA","42","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI A/T C/CUERO","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-18","2020-11-27",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","2020","20","PICK-UP","68","TOYOTA","AC","HILUX 4X2 D/C SR 2.4 TDI 6 M/T","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-13","2010-09-01",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","2010","20","PICK-UP","68","TOYOTA","39","HILUX 4X4 CABINA DOBLE SR C/AB 3.0 TDI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1986","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-13","2013-11-19",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2013","20","PICK-UP","68","TOYOTA","73","HILUX 4X2 C/D SRV 3.0 TDI CUERO","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","2014-05-21",1288,"MORENO Nº 5","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","81","HILUX 4X4 C/D SRV 3.0 TDI CUERO - E4","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","2015-07-13",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","2015","20","PICK-UP","19","FORD","XZ","RANGER2 DC 4X2 XLT 3.2L DSL","1","Privado","Física","LLAVALLOL-LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-10","2014-09-08",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","79","HILUX 4X4 C/D SR 3.0 TDI - C3","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-21","1994-03-03",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1994","20","PICK-UP","19","FORD","16","F100 DSL","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-11","2013-04-25",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2013","20","PICK-UP","68","TOYOTA","51","HILUX 4X4 CABINA DOBLE DX PACK 2.5 TDI","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1976","ARGENTINA",90,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-10","1992-10-26",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","1992","20","PICK-UP","19","FORD","16","F-100 DSL","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-11","2020-09-02",1157,"MORON Nº 05","Buenos Aires","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","8B","AMAROK DC V6 BLACK STYLE 3.0L 258 CV TDI 4X4 AT","1","Privado","Física","HAEDO","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","2020-01-07",1288,"MORENO Nº 5","Buenos Aires","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","7T","AMAROK DC 2.0L TDI 180CV HIGHLINE 4X4 AUT EU5","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-06","1999-10-26",1216,"QUILMES Nº 7","Buenos Aires","Nacional","1999","20","PICK-UP","08","CHEVROLET","45","SILVERADO STD DIESEL MAXI","1","Privado","Física","BERNAL/QUILMES","BUENOS AIRES","No identificado","1952","No identificado",50,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-10","2011-02-07",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","2011","20","PICK-UP","68","TOYOTA","41","HILUX 4X2 CABINA DOBLE SRV 3.0 TDI C/CUE","1","Privado","Física","DON ORIONE-FLORENCIO VARELA","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-18","2010-10-18",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2010","20","PICK-UP","53","VOLKSWAGEN","NA","AMAROK 2.0L TDI 4X2","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","2012-01-31",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2012","20","PICK-UP","68","TOYOTA","42","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI A/T C/CUERO","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1972","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-06","1995-02-20",1236,"OLIVOS Nº 09","Buenos Aires","Nacional","1995","20","PICK-UP","19","FORD","15","F-100 NAFTA","1","Privado","Física","VILLA MARTELLI","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-05-10","2014-10-03",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","82","HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO - A4","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-13","2011-10-06",2015,"CAPITAL FEDERAL Nº 015","Ciudad Autónoma de Bs.As.","Nacional","2011","20","PICK-UP","19","FORD","TV","RANGER DC 4X4 XL PLUS 3.0L D","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1951","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-31","2017-01-04",1145,"QUILMES Nº 4","Buenos Aires","Nacional","2017","20","PICK-UP","53","VOLKSWAGEN","4W","AMAROK DC 2.0L TDI 180 CV 4X4 298","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-07","2019-08-27",1067,"NUEVE DE JULIO Nº 1","Buenos Aires","Nacional","2019","20","PICK-UP","19","FORD","ZJ","RANGER DC 4X2 XLT MT 3.2L D","1","Privado","Jurídica","9 DE JULIO","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-04","2010-04-27",1192,"MORON Nº 07","Buenos Aires","Nacional","2010","20","PICK-UP","53","VOLKSWAGEN","MT","AMAROK 2.0L TDI 4X4 1H0","1","Privado","Física","MORÓN","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-14","2019-12-12",2044,"CAPITAL FEDERAL Nº 044","Ciudad Autónoma de Bs.As.","Nacional","2019","20","PICK-UP","68","TOYOTA","AB","HILUX 4X2 D/C SRV 2.8 TDI 6 M/T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1991","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-20","2015-09-08",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Nacional","2015","20","PICK-UP","68","TOYOTA","80","HILUX 4X4 C/D SRV 3.0 TDI - A3","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-31","2008-05-13",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","2008","20","PICK-UP","68","TOYOTA","24","HILUX 4X2 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1979","PARAGUAY",100,"02","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-14","1999-01-07",1141,"TIGRE Nº 2","Buenos Aires","Nacional","1999","20","PICK-UP","68","TOYOTA","07","HILUX 4X4 CABINA DOBLE DLX","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-05-31","2015-09-22",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2015","20","PICK-UP","19","FORD","XX","RANGER2 DC 4X2 XL SAFETY 2.2L DSL","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","2004-07-13",1062,"MERLO Nº 1","Buenos Aires","Nacional","2004","20","PICK-UP","68","TOYOTA","13","HILUX 4X4 CABINA DOBLE DX 3.0 D","1","Privado","Física","LIBERTAD","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-05-31","2017-01-06",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2017","20","PICK-UP","53","VOLKSWAGEN","4M","AMAROK DC 2.0L TDI 180 CV 4X4 962","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-14","2017-06-30",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2017","20","PICK-UP","53","VOLKSWAGEN","6Y","AMAROK DC V6 EXTREME 3.0L TDI 4X4 A","1","Privado","Física","VILLA LA FLORIDA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-31","2011-06-14",1239,"QUILMES Nº 8","Buenos Aires","Nacional","2011","20","PICK-UP","68","TOYOTA","40","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI C/CUERO","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-14","2010-06-18",1113,"SAN VICENTE","Buenos Aires","Nacional","2010","20","PICK-UP","53","VOLKSWAGEN","MT","AMAROK 2.0L TDI 4X4","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","2008-12-23",1205,"SAN FERNANDO Nº 3","Buenos Aires","Nacional","2008","20","PICK-UP","68","TOYOTA","36","HILUX 4X2 CABINA DOBLE DX PACK 2.5 TD","1","Privado","Física","VICTORIA//SAN FERNANDO","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-12","2007-04-03",1113,"SAN VICENTE","Buenos Aires","Nacional","2007","20","PICK-UP","19","FORD","TV","RANGER DC 4X4 XL PLUS 3.0L D","1","Privado","Física","GUERNICA","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-05-12","2019-10-03",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2019","20","PICK-UP","53","VOLKSWAGEN","7U","AMAROK DC 2.0L TDI 180CV HIGHLINE 4X2 AUT EU5","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-21","2015-04-28",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2015","20","PICK-UP","68","TOYOTA","82","HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO - A4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1961","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-05-31","2013-07-30",1132,"PINAMAR","Buenos Aires","Nacional","","20","PICK-UP","19","FORD","WH","RANGER2 DC 4X2 XL SAFETY 2.2L D","1","Privado","Física","OSTENDE","BUENOS AIRES","No identificado","1983","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-06","2014-05-08",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WJ","RANGER2 DC 4X4 XL SAFETY 2.2L D","1","Privado","Física","BELLA VISTA","BUENOS AIRES","No identificado","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2018-01-08",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Nacional","2017","20","PICK-UP","53","VOLKSWAGEN","6Y","AMAROK DC V6 EXTREME 3.0L TDI 4X4 A","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-04","2012-01-23",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Nacional","2012","20","PICK-UP","19","FORD","SW","RANGER DC 4X2 XLS 3.0L D","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1968","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-04","1992-10-07",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","1992","20","PICK-UP","19","FORD","16","F-100 DSL","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","Masculino","1966","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-18","2006-10-06",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","2006","20","PICK-UP","68","TOYOTA","24","HILUX 4X2 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-20","1983-09-30",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","1983","20","PICK-UP","19","FORD","11","F-100","1","Privado","Física","BELÉN DE ESCOBAR","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-10","2006-08-15",1199,"LANUS Nº 6","Buenos Aires","Nacional","2006","20","PICK-UP","68","TOYOTA","26","HILUX 4X4 CABINA DOBLE DX 2.5 TD","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2013-09-25",1130,"GENERAL RODRIGUEZ Nº 1","Buenos Aires","Nacional","2013","20","PICK-UP","68","TOYOTA","24","HILUX 4X2 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","GRAL RODRIGUEZ","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-04","2015-06-30",1134,"LANUS Nº 3","Buenos Aires","Nacional","2015","20","PICK-UP","19","FORD","YD","RANGER2 DC 4X4 XLT 3.2L DSL","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-11","2020-03-18",2020,"CAPITAL FEDERAL Nº 020","Ciudad Autónoma de Bs.As.","Nacional","2020","20","PICK-UP","68","TOYOTA","97","HILUX 4X4 D/C DX 2.4 TDI 6 M/T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"COMUNICACIÓN DE RECUPERO","2021-05-31","2010-01-08",2027,"CAPITAL FEDERAL Nº 027","Ciudad Autónoma de Bs.As.","Nacional","2010","20","PICK-UP","68","TOYOTA","42","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI A/T C/CUERO","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2015-06-09",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2015","20","PICK-UP","19","FORD","YF","RANGER2 DC 4X4 LTD MT 3.2L DSL","1","Privado","Jurídica","BURZACO","BUENOS AIRES","No aplica","2011","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-05-19","2017-04-05",2027,"CAPITAL FEDERAL Nº 027","Ciudad Autónoma de Bs.As.","Nacional","2017","20","PICK-UP","19","FORD","YU","NUEVA RANGER DC 4X2 XL 2.2L D","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-11","2016-06-10",1192,"MORON Nº 07","Buenos Aires","Nacional","2016","20","PICK-UP","53","VOLKSWAGEN","WH","AMAROK 2.0L TDI 140 CV 4X2 348","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2014-10-07",1069,"OLIVOS Nº 01","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","78","HILUX 4X4 C/D DX PACK ELECTRICO 2.5 TDI - C3","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-17","1991-08-15",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1991","20","PICK-UP","19","FORD","11","F-100 D","1","Privado","Física","BURZACO","BUENOS AIRES","No identificado","1967","BOLIVIA",50,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2015-07-23",2026,"CAPITAL FEDERAL Nº 026","Ciudad Autónoma de Bs.As.","Nacional","2015","20","PICK-UP","68","TOYOTA","79","HILUX 4X4 C/D SR 3.0 TDI - C3","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-05-31","2006-09-08",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2006","20","PICK-UP","68","TOYOTA","27","HILUX 4X4 CABINA DOBLE SR 3.0 TDI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-10","2013-08-21",1233,"LANUS Nº 7","Buenos Aires","Nacional","2013","20","PICK-UP","53","VOLKSWAGEN","SN","AMAROK 2.0L TDI 180 CV 4X2 999","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-31","2000-03-17",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2000","20","PICK-UP","19","FORD","KM","RANGER XLT C/C 4X4 D /2000","1","Privado","Física","ALDO BONZI","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2012-01-09",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2012","20","PICK-UP","53","VOLKSWAGEN","RB","AMAROK 2.0L TDI 4X2 2T2","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2016-06-30",1078,"LA MATANZA Nº 01","Buenos Aires","Nacional","2016","20","PICK-UP","19","FORD","ZB","NUEVA RANGER DC 4X2 XLS AT 3.2L D","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-07","1993-06-10",1309,"MERLO Nº 5","Buenos Aires","Nacional","1993","20","SIN ESPECIFICACION","19","FORD","15","F-100 NAFTA","1","Privado","Física","LIBERTAD - MERLO - BS. AS.","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-31","2013-05-23",1308,"MERLO Nº 4","Buenos Aires","Nacional","2013","20","PICK-UP","68","TOYOTA","52","HILUX 4X2 CABINA SIMPLE DX PACK 2.5 TDI","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-21","2018-08-01",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","2018","20","PICK-UP","68","TOYOTA","93","HILUX 4X4 D/C SRX 2.8 TDI 6 M/T","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-12","1993-11-10",1243,"BERAZATEGUI Nº 4","Buenos Aires","Nacional","1993","20","PICK-UP","19","FORD","15","F-100 NAFTA","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-14","1999-09-09",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1999","20","PICK-UP","37","RENAULT","00","RODEO C/CAJA S/DA (F8Q)","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2012-03-05",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","2012","20","PICK-UP","68","TOYOTA","24","HILUX 4X2 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-31","2015-07-30",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2015","20","PICK-UP","53","VOLKSWAGEN","YN","AMAROK 2.0L TDI 180 CV 4X4 CD 386","1","Privado","Física","LA MATANZA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-07","2011-01-31",1062,"MERLO Nº 1","Buenos Aires","Nacional","2011","20","PICK-UP","53","VOLKSWAGEN","NW","AMAROK 2.0L TDI 4X4 1T0","1","Privado","Física","CIUDAD DE LIBERTAD","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-05","2018-09-24",1061,"MERCEDES Nº 1","Buenos Aires","Nacional","2018","20","PICK-UP","53","VOLKSWAGEN","7R","AMAROK DC 2.0L TDI 180CV HIGHLINE 4X2 MAN EU5","1","Privado","Física","SUIPACHA","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-13","1987-06-26",1300,"SAN MARTIN Nº 9","Buenos Aires","Nacional","1987","20","PICK-UP","19","FORD","17","F-250 D","1","Privado","Física","SAN MARTIN","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-05-03","2015-10-02",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","70","HILUX 4X2 C/D DX PACK ELECTRICO 2.5 TDI - H3","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
