"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-15","1997-07-04",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PUERTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Femenino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-10","1997-07-10",1001,"ADROGUE Nº 1","Buenos Aires","Importado","1997","22","SEDAN 3 PTAS","104","PEUGEOT","120","205 GL","1","Privado","Física","ADROGUE","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-03","2016-10-14",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2016","22","FURGON VID CON ASIENTOS","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1986","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-21","2005-10-14",21057,"ROSARIO Nº 14","Santa Fe","Protocolo 21","2005","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","FUNES","SANTA FE","Femenino","1989","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-22","2001-01-02",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2001","22","FAMILIAR","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1977","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2003-11-19",4045,"CORDOBA Nº 12","Córdoba","Protocolo 21","2003","22","SEDAN 3 PTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","Bº LOS PARAISOS","CORDOBA","No identificado","1973","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","2011-08-23",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2011-06-17",4045,"CORDOBA Nº 12","Córdoba","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1992","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-07","2008-07-29",1133,"SAN MIGUEL Nº 3","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","BELLA VISTA","BUENOS AIRES","No identificado","1963","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-13","2000-08-10",21068,"ROSARIO Nº 17","Santa Fe","Nacional","2000","22","FURGON","53","VOLKSWAGEN","01","CADDY 1.9 SD","1","Privado","Física","GRANADERO BAIGORRIA","SANTA FE","Masculino","1975","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-28","2018-10-08",4062,"CORDOBA Nº 19","Córdoba","Nacional","2018","22","FURGON","34","PEUGEOT","NS","PARTNER CONFORT 1.6 HDI 92","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1956","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2014-07-22",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","2014","22","FURGON","29","MERCEDES BENZ","ET","SPRINTER 411 CDI/F 3250 STREET V1","1","Privado","Física","VILLA_BOSCH","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","2006-02-02",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","047","FORD","648","KA ACTION 1.6L","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-15","2012-12-18",1183,"OLIVOS Nº 06","Buenos Aires","Nacional","2012","22","FURGON","37","RENAULT","VD","KANGOO CONFORT 1.6 5A CD DA CA SVT","1","Privado","Física","CARAPACHAY","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2005-07-26",1131,"CAPILLA DEL SEÑOR","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PUERTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","PAVÓN","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-20","1999-03-19",1190,"ZARATE Nº 2","Buenos Aires","Importado","1999","22","SEDAN 3 PTAS","018","BMW","087","318 TDS","1","Privado","Física","ZARATE","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-10","2006-07-07",1183,"OLIVOS Nº 06","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","112","RENAULT","523","CLIO DYNAMIQUE 1.6 16V","1","Privado","Física","CARAPACHAY","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-24","2001-05-31",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1999","22","FURGON VIDRIADO C/ASIEN","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA","1","Privado","Física","SARANDÍ","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","2006-11-01",1308,"MERLO Nº 4","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","CIUDAD DE LIBERTAD","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-23","2006-07-04",2022,"CAPITAL FEDERAL Nº 022","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","22","SEDAN 3 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1980","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-15","2015-03-17",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2015","22","FURGON","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","G. CATAN","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-14","2012-01-26",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Femenino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-02","2011-07-28",1232,"HURLINGHAM Nº 2 (EX. MORON Nº 10)","Buenos Aires","Nacional","2011","22","FURGON","07","CITROEN","76","BERLINGO FURGON 1.6 HDI PLC","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-08","2007-12-17",1232,"HURLINGHAM Nº 2 (EX. MORON Nº 10)","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-13","2011-08-12",1311,"LA MATANZA Nº 14","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","024","CHEVROLET","547","CELTA 1.4 LT","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-07","2000-10-04",2027,"CAPITAL FEDERAL Nº 027","Ciudad Autónoma de Bs.As.","Importado","2000","22","SEDAN 3 PUERTAS","104","PEUGEOT","402","106 ZEN 1.4E","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1946","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-07","2013-11-06",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2013","22","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1973","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-13","1997-05-15",1226,"LA MATANZA Nº 09","Buenos Aires","Importado","1997","22","SEDAN 3 PTAS","","PEUGEOT","","205 GL","1","Privado","Física","GONZALEZ CATAN*LA MATANZA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-23","2013-11-20",1309,"MERLO Nº 5","Buenos Aires","Nacional","2013","22","FURGON","34","PEUGEOT","LJ","PARTNER CONFORT HDI 1.6","1","Privado","Física","CIUDAD DE SAN ANTONIO DE PADUA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","2013-08-09",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","22","SEDAN 3 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1996","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-02","1996-05-20",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","1996","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","017","GOL GTI 16V","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-07","2011-01-04",2021,"CAPITAL FEDERAL Nº 021","Ciudad Autónoma de Bs.As.","Nacional","2011","22","FURGON","07","CITROEN","77","BERLINGO FURGON 1.6 HDI FULL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1996","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-27","1998-05-14",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","1998","22","FURGON","37","RENAULT","BN","TRAFIC LARGO DIESEL C/DA.","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1954","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2007-04-11",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1987","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-14","1998-03-06",1224,"MERLO Nº 3","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","CIUDAD DE SAN ANTONIO DE PADUA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2013-12-17",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","G. CATAN","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-14","2013-05-14",2031,"CAPITAL FEDERAL Nº 031","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","22","SEDAN 3 PUERTAS","024","CHEVROLET","602","CELTA 1.4N LT SPIRIT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-08","1998-01-13",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","212","GOL GL 1.6D","1","Privado","Física","G.CATAN *LA MATANZA","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-16","1998-01-16",2034,"CAPITAL FEDERAL Nº 034","Ciudad Autónoma de Bs.As.","Protocolo 21","1998","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1989","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-09-24","1995-10-12",2035,"CAPITAL FEDERAL Nº 035","Ciudad Autónoma de Bs.As.","Protocolo 21","1995","22","SEDAN 3 PTAS","","CHEVROLET","","KADETT GLS","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1931","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-14","2015-04-15",1224,"MERLO Nº 3","Buenos Aires","Importado","2015","22","SEDAN 3 PUERTAS","027","CITROEN","368","DS 3 SO CHIC VTI 120","1","Privado","Física","CIUDAD DE SAN ANTONIO DE PADUA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-09-14","2005-02-16",2028,"CAPITAL FEDERAL Nº 028","Ciudad Autónoma de Bs.As.","Protocolo 21","2005","22","SEDAN 3 PUERTAS","112","RENAULT","518","CLIO AUTHENTIQUE 1.2 16V","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1947","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2009-10-14",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2009","22","FURGON","07","CITROEN","43","BERLINGO FURGON 1.9D FULL","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Femenino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-06","2012-10-29",2009,"CAPITAL FEDERAL Nº 009","Ciudad Autónoma de Bs.As.","Nacional","2012","22","FURGON","37","RENAULT","VD","KANGOO CONFORT 1.6 5A CD DA CA SVT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1954","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-14","2013-10-01",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1962","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-23","2012-03-27",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Protocolo 21","2012","22","SEDAN 3 PUERTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1990","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-07","2006-04-04",2039,"CAPITAL FEDERAL Nº 039","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","22","SEDAN 3 PTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1993","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-27","2004-07-05",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2004","22","FURGON","53","VOLKSWAGEN","GL","CADDY 1.9 SD (4512) 30A","1","Privado","Física","G.CATAN - LA MATANZA","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2015-03-13",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Nacional","2015","22","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1969","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-08","1995-09-29",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Importado","1995","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","052","GOL GL 1.8","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1957","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-03","2013-07-15",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","22","SEDAN 3 PUERTAS","044","FIAT","689","PALIO FIRE 1.4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1979","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-27","1998-03-24",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1941","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-24","2017-07-13",1227,"LA MATANZA Nº 10","Buenos Aires","Protocolo 21","2017","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1985","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-06","1997-11-12",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Protocolo 21","1997","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1985","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-16","1998-05-28",1319,"LA MATANZA Nº 15","Buenos Aires","Importado","1998","22","SEDAN 3 PTAS","112","RENAULT","004","TWINGO","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-28","1998-06-17",1311,"LA MATANZA Nº 14","Buenos Aires","Importado","1998","22","SEDAN 3 PTAS","104","PEUGEOT","195","106 XR /1998","1","Privado","Física","I.CASANOVA-LA MATANZA","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-22","2008-03-31",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-13","2010-11-30",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","2010","22","FURGON","37","RENAULT","VV","KANGOO CONFORT 1.6 CD SVT 1PL 600KG","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-03","2016-08-24",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","2016","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","LAFERRERE","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-23","2011-05-16",2017,"CAPITAL FEDERAL Nº 017","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1997","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-28","2013-12-19",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","2013","22","FURGON","37","RENAULT","ZE","KANGOO PH3 CONFORT 1.5 DCI  5ASIENTOS 2P","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-02","2008-01-14",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","No identificado","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2000-11-30",1224,"MERLO Nº 3","Buenos Aires","Nacional","2000","22","FURGON","07","CITROEN","01","BERLINGO FUD","1","Privado","Física","S.A.DE PADUA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-02","1999-09-02",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Protocolo 21","1999","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1974","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-22","1998-04-30",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","044","FIAT","361","PALIO 1.6 SPI","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2013-08-21",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2013","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","G. CATAN","BUENOS AIRES","Femenino","1945","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-23","1999-11-29",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1999","22","FURGON","37","RENAULT","EM","KANGOO RL EXPRESS","1","Privado","Física","LAFERRERE","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","2009-08-27",1270,"TIGRE Nº 5","Buenos Aires","Nacional","2009","22","FURGON VIDRIADO","37","RENAULT","WA","KANGOO CONFORT 1.5 DCICDAADASVT1P (600KG","1","Privado","Física","GENERAL PACHECO","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-23","2014-07-24",1275,"ENSENADA","Buenos Aires","Nacional","2014","22","FURGON","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","ENSENADA","BUENOS AIRES","No identificado","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-06","2011-02-24",1265,"PILAR Nº 3","Buenos Aires","Nacional","2011","22","FURGON","07","CITROEN","76","BERLINGO FURGON 1.6 HDI PLC","1","Privado","Física","DEL VISO","BUENOS AIRES","No identificado","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-10","2007-08-09",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","2007","22","FURGON","37","RENAULT","TF","KANGOO EXP GRAND CONFORT 1.9","1","Privado","Física","EL PILAR","BUENOS AIRES","Femenino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-21","2005-12-01",1265,"PILAR Nº 3","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","PTE DERQUI","BUENOS AIRES","No identificado","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-13","1999-04-30",1249,"BERISSO Nº 1","Buenos Aires","Importado","1999","22","SEDAN 3 PUERTAS","104","PEUGEOT","369","206XRD 1.9","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
