"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2010-02-26",1265,"PILAR Nº 3","Buenos Aires","Importado","2010","10","TODO TERRENO","024","CHEVROLET","444","CAPTIVA 2.4 LT MANUAL","1","Privado","Física","PILAR","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","2008-06-24",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Importado","2008","10","TODO TERRENO","058","HYUNDAI","229","SANTA FE 2.2 4WD CRDI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-20","2003-06-12",1150,"AVELLANEDA Nº 3","Buenos Aires","Importado","2003","10","TODO TERRENO","175","PORSCHE","053","CAYENNE S","1","Privado","Física","GERLI","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-28","1999-03-02",1113,"SAN VICENTE","Buenos Aires","Importado","1999","10","TODO TERRENO","102","NISSAN","152","TERRANO II SE/1999","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-28","2008-07-24",1025,"CHASCOMUS","Buenos Aires","Importado","2008","10","TODO TERRENO","072","KIA","174","SPORTAGE M/T","1","Privado","Física","CHASCOMÚS","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2007-07-13",1146,"MERLO Nº 2","Buenos Aires","Importado","2007","10","TODO TERRENO","072","KIA","175","SPORTAGE EX CRDI M/T","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1968","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-03","2014-09-16",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2014","10","TODO TERRENO","024","CHEVROLET","632","CHEVROLET TRACKER AWD LTZ","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Femenino","1998","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2001-04-19",1244,"LA MATANZA Nº 11","Buenos Aires","Protocolo 21","2001","10","TODO TERRENO","024","CHEVROLET","331","BLAZER 2.8 DLX T. INTERCOOLER","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-17","2012-07-05",1228,"LA PLATA Nº 10","Buenos Aires","Importado","2012","10","TODO TERRENO","018","BMW","403","X3 2.0 D","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","2009-11-26",1061,"MERCEDES Nº 1","Buenos Aires","Importado","2009","10","TODO TERRENO","024","CHEVROLET","443","CAPTIVA 2.0DIESEL LTZ AUTOMATICA","1","Privado","Física","MERCEDES","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2009-06-22",1128,"SAN MIGUEL Nº 2","Buenos Aires","Importado","2009","10","TODO TERRENO","018","BMW","338","X3 2.5SI","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","2018-04-11",1238,"TIGRE Nº 4","Buenos Aires","Protocolo 21","2018","10","TODO TERRENO","151","JEEP","098","COMPASS LIMITED 2.4 AT9 AWD","1","Privado","Física","RINCÓN DE MILBERG","BUENOS AIRES","Femenino","1976","ARGENTINA",70,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2016-12-28",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2016","10","TODO TERRENO","112","RENAULT","A13","DUSTER PH2 PRIVILEGE 2.0 4X4","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2012-06-05",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Importado","2012","10","TODO TERRENO","011","AUDI","158","Q5 2.0 TDI QUATTRO","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1971","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-12-07","2010-06-30",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Importado","2010","10","TODO TERRENO","151","JEEP","063","CHEROKEE LIMITED 3.7","1","Privado","Física","VA. CARLOS PAZ- PUNILLA","CORDOBA","No identificado","1967","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-17","2000-07-07",15014,"VILLA LA ANGOSTURA","Neuquén","Importado","2000","10","TODO TERRENO","125","SSANGYONG","034","KORANDO 602 TD","1","Privado","Física","TOLOSA","NEUQUEN","Masculino","1954","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","1999-10-21",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Protocolo 21","1999","10","TODO TERRENO","024","CHEVROLET","270","BLAZER DLX TURBO DIESEL (4X4)","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1928","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","1996-05-13",21043,"ROSARIO Nº 08","Santa Fe","Importado","1996","10","TODO TERRENO","047","FORD","099","EXPLORER XLT","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1987","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-14","2007-02-07",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Importado","2007","10","TODO TERRENO","058","HYUNDAI","229","SANTA FE 2.2 4WD CRDI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1965","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2011-10-31",15012,"CENTENARIO Nº 2","Neuquén","Protocolo 21","2011","10","TODO TERRENO","112","RENAULT","832","DUSTER PRIVILEGE 2.0 4X4","1","Privado","Física","CENTENARIO","NEUQUEN","Masculino","1987","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2008-01-28",13002,"MENDOZA Nº 02","Mendoza","Importado","2008","10","TODO TERRENO","141","JEEP","041","GRAND CHEROKEE LIMITED CRD","1","Privado","Física","CIUDAD","MENDOZA","No identificado","1995","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","2001-09-06",13001,"MENDOZA Nº 01","Mendoza","Protocolo 21","2001","10","TODO TERRENO","093","MITSUBISHI","060","MONTERO GLS  /2001","1","Privado","Física","PANQUEHUA","MENDOZA","Masculino","1964","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-28","2000-05-16",2005,"CAPITAL FEDERAL Nº 005","Ciudad Autónoma de Bs.As.","Importado","2000","10","TODO TERRENO","055","HONDA","729","CRV I","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1963","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","2010-01-15",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Importado","2010","10","TODO TERRENO","011","AUDI","159","Q5 2.0T FSI QUATTRO","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1987","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","1996-11-29",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Importado","1996","10","TODO TERRENO","130","TOYOTA","032","HILUX SW4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1981","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2021-12-13","1999-02-17",1290,"LA MATANZA Nº 13","Buenos Aires","Importado","1999","10","TODO TERRENO","092","MERCEDES-BENZ","584","ML 230","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-17","2010-09-30",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2010","05","SEDAN 5 PTAS","104","PEUGEOT","618","207 GTI 156 CV","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-28","2015-02-24",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","538","FOX 1.6 MSI","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2007-01-02",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PUERTAS","024","CHEVROLET","405","MERIVA GL PLUS 1.8 SOHC","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-21","2014-06-13",1124,"LANUS Nº 9","Buenos Aires","Importado","2014","05","SEDAN 5 PUERTAS","102","NISSAN","658","MARCH ADVANCE MEDIA-TECH PURE D.","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-14","1996-05-29",1127,"LA PLATA Nº 05","Buenos Aires","Importado","1996","05","SEDAN 5 PUERTAS","104","PEUGEOT","218","205 GLD","1","Privado","Física","MANUEL B. GONNET","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","2016-12-01",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","575","CROSS UP! 1.0 MPI","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2005-03-09",1047,"LANUS Nº 1","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","112","RENAULT","515","MEGANE SCENIC 16 V","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2013-06-17",1113,"SAN VICENTE","Buenos Aires","Importado","2013","05","SEDAN 5 PUERTAS","058","HYUNDAI","288","I 10 1.2","1","Privado","Física","ALEJANDRO KORN","BUENOS AIRES","Masculino","2003","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2021-02-25",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2021","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","717","GOL TREND TRENDLINE 1.6 GAS 110CV AQ","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2003-06-18",1113,"SAN VICENTE","Buenos Aires","Importado","2003","05","SEDAN 5 PTAS","004","ALFA ROMEO","215","147 2.0 MPI 16V TSPARK","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2010-02-02",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","359","CROSSFOX 1.6","1","Privado","Física","SAN MIGUEL OESTE","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2019-06-11",1135,"LANUS Nº 4","Buenos Aires","Protocolo 21","2019","05","SEDAN 5 PUERTAS","104","PEUGEOT","864","2008 ACTIVE 1.6 115","1","Privado","Física","LANÚS","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2010-08-30",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PUERTAS","112","RENAULT","676","SANDERO 1.6 8V PACK","1","Privado","Física","SAN MIGUEL OESTE","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-13","2017-07-18",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2017","05","SEDAN 5 PUERTAS","104","PEUGEOT","791","308S GTI","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-20","1996-06-06",1005,"AVELLANEDA Nº 2","Buenos Aires","Importado","1996","05","SEDAN 5 PUERTAS","104","PEUGEOT","074","306 XR","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2019-03-20",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2019","05","SEDAN 5 PUERTAS","104","PEUGEOT","871","2008 CROSSWAY 1.6 115","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2012-10-18",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","027","CITROEN","246","C3 PICASSO 1.6I 16V SX","1","Privado","Física","CORDOBA","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-20","2004-06-18",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","136","VOLKSWAGEN","245","GOLF TDI","1","Privado","Física","V. ALSINA - LANUS","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-17","2013-10-01",1107,"LANUS Nº 2","Buenos Aires","Importado","2013","05","SEDAN 5 PUERTAS","047","FORD","A33","FIESTA 1.6L TITANIUM POWERSHIFT","1","Privado","Física","VALENTÍN ALSINA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","2013-03-06",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PTAS","027","CITROEN","246","C3 PICASSO 1.6I 16V SX","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-12-30","2010-07-20",1045,"LA PLATA Nº 03","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","027","CITROEN","181","XSARA PICASSO 1.6 I","1","Privado","Física","LOS HORNOS-LA PLATA","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","2013-05-29",1005,"AVELLANEDA Nº 2","Buenos Aires","Importado","2013","05","SEDAN 5 PUERTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2017-09-18",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-27","2000-04-04",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Importado","1999","05","SEDAN 5 PTAS","104","PEUGEOT","007","106 XN","1","Privado","Física","JOSÉ INGENIEROS","BUENOS AIRES","No identificado","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","2021-02-11",1118,"QUILMES Nº 2","Buenos Aires","Protocolo 21","2021","05","SEDAN 5 PUERTAS","044","FIAT","866","ARGO DRIVE 1.3","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-07","2005-02-21",1118,"QUILMES Nº 2","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","027","CITROEN","170","C3 1.6I 16V EXCLUSIVE","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-20","2013-11-14",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","055","HONDA","C13","FIT EXL","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1946","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-02","2013-01-02",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","024","CHEVROLET","590","SPIN 1.8 N LTZ M/T","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2010-09-28",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","047","FORD","722","FIESTA AMBIENTE MP3","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-20","2017-06-23",1140,"SAN ISIDRO Nº 04","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","024","CHEVROLET","701","ONIX JOY 5P 1.4 N LS MT +","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-21","2015-08-05",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","104","PEUGEOT","723","208 ALLURE 1.6N TOUCHSCREEN","1","Privado","Física","MORÓN","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","1999-11-05",1118,"QUILMES Nº 2","Buenos Aires","Importado","1999","05","SEDAN 5 PTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","BERNAL","BUENOS AIRES","No identificado","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","2009-03-12",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-07","2018-06-26",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","024","CHEVROLET","616","ONIX 1.4 N LT","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-21","2011-10-26",1139,"SAN ISIDRO Nº 03","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","MARTINEZ","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2007-01-08",1113,"SAN VICENTE","Buenos Aires","Importado","2007","05","SEDAN 5 PTAS","025","CHRYSLER","129","PT CRUISER CLASSIC","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2018-12-18",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","024","CHEVROLET","589","SPIN 1.8 N LT M/T","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1985","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-17","1999-12-03",1138,"OLIVOS Nº 04","Buenos Aires","Importado","1999","05","SEDAN 5 PTAS","104","PEUGEOT","218","205 GLD","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","2011-03-14",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","027","CITROEN","187","C3 1.4 I SX","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1984","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-27","2015-01-15",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","024","CHEVROLET","657","CELTA ADVANTAGE AA+DIR","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-02","2008-04-04",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","044","FIAT","666","PUNTO HLX 1.8","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-14","2010-05-31",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","112","RENAULT","676","SANDERO 1.6 8V PACK","1","Privado","Física","JOSE MAROL","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2006-03-28",1114,"CAÑUELAS","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","112","RENAULT","515","MEGANE SCENIC 16 V","1","Privado","Física","CAÑUELAS","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","2005-05-30",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","024","CHEVROLET","368","MERIVA GLS 1.8 DOHC","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","2016-06-28",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","027","CITROEN","373","C3 90 TENDANCE PACK SECURE","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2017-08-31",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","112","RENAULT","A60","NUEVO SANDERO AUTHENTIQUE","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-13","2015-09-14",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-20","2007-05-22",1003,"ARRECIFES","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","044","FIAT","645","PALIO ELX 1.4 8V","1","Privado","Física","TODD","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-12-21","2017-08-22",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","024","CHEVROLET","616","ONIX 1.4 N LT","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-07","2000-01-21",1077,"QUILMES Nº 1","Buenos Aires","Protocolo 21","2000","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","BERNAL","BUENOS AIRES","No identificado","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","1997-09-11",1090,"SAN MIGUEL Nº 1","Buenos Aires","Importado","1997","05","SEDAN 5 PUERTAS","024","CHEVROLET","127","ASTRA GLS 1.7 TD","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
