"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-15","2005-10-13",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2005","22","FURGON","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1 PCL","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-22","2012-05-29",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","SAN JOSE","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-31","2013-03-21",1146,"MERLO Nº 2","Buenos Aires","Nacional","2013","22","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","CIUDAD DE SAN ANTONIO DE PADUA","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-21","2001-02-14",1135,"LANUS Nº 4","Buenos Aires","Protocolo 21","2001","22","SEDAN 3 PUERTAS","047","FORD","238","KA","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1949","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-15","2013-05-29",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2013","22","FURGON","07","CITROEN","AX","BERLINGO FURGON 1.6 HDI FULL AM53","1","Privado","Física","LAFERRERE","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-18","2007-06-21",1119,"MORON Nº 03","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","HAEDO","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-18","2001-03-08",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Protocolo 21","2001","22","SEDAN 3 PUERTAS","047","FORD","238","KA","1","Privado","Física","CASEROS","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-30","2010-11-01",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2010","22","FURGON","37","RENAULT","WA","KANGOO CONFORT 1.5 DCICDAADASVT1P(600KG)","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2022-03-15","2013-04-30",1062,"MERLO Nº 1","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-11","2011-07-15",1244,"LA MATANZA Nº 11","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","2007-08-10",1186,"MORENO Nº 2","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","2007-10-30",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2015-10-09",1186,"MORENO Nº 2","Buenos Aires","Nacional","2015","22","FURGON","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","2010-08-10",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","2010","22","FAMILIAR","37","RENAULT","WD","KANGOO CONFORT 1.5 5A DCI CD DA CA SVT (600KG)","1","Privado","Física","SANTA CATALINA","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-31","2008-06-24",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PUERTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-31","2005-06-16",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2015-06-11",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2015","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-11","1998-06-18",1246,"LA PLATA Nº 12","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","LAS QUINTAS","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-22","2004-06-30",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1993","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-18","1997-07-28",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PUERTAS","047","FORD","238","KA","1","Privado","Física","LLAVALLOL","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-18","2012-03-09",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","2011-09-30",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Nacional","2011","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6CD AA DA SVT 1PL(600KG)","1","Privado","Física","GENERAL RODRÍGUEZ","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2002-04-30",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2002","22","SEDAN 3 PUERTAS","044","FIAT","539","PALIO YOUNG 1.3 MPI","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1967","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","2015-11-20",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2015","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","532","TAKE UP! 1.0 MPI","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-30","2011-08-01",1244,"LA MATANZA Nº 11","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","No identificado","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-29","2011-03-29",1244,"LA MATANZA Nº 11","Buenos Aires","Importado","2011","22","SEDAN 3 PTAS","104","PEUGEOT","618","207 GTI 156 CV","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","2008-06-27",1173,"BERAZATEGUI Nº 2","Buenos Aires","Importado","2008","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","376","NEW BEETLE 2.5 SPORT","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-28","1997-10-16",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","1997","22","SEDAN 3 PUERTAS","112","RENAULT","004","TWINGO","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-11","2012-05-21",1064,"MORENO Nº 1","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","1996-02-21",1064,"MORENO Nº 1","Buenos Aires","Protocolo 21","1996","22","SEDAN 3 PTAS","136","VOLKSWAGEN","001","GOL GLI","1","Privado","Física","LA REJA","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-29","1999-08-24",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","1999","22","FURGON","53","VOLKSWAGEN","02","CADDY 1.9 SD","1","Privado","Física","BELÉN DE ESCOBAR","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","1998-06-23",1220,"AVELLANEDA Nº 6","Buenos Aires","Importado","1998","22","SEDAN 3 PTAS","112","RENAULT","004","TWINGO","1","Privado","Física","DOCK SUD","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","2004-07-29",1190,"ZARATE Nº 2","Buenos Aires","Nacional","2004","22","FURGON","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","LIMA","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","1998-01-19",1045,"LA PLATA Nº 03","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","LOS HORNOS-LA PLATA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","2012-05-24",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","2004-07-22",1185,"ADROGUE Nº 3","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-29","2002-05-14",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Protocolo 21","2002","22","SEDAN 3 PUERTAS","024","CHEVROLET","330","ASTRA GSI 16V","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2001-07-27",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Protocolo 21","2001","22","SEDAN 3 PTAS","044","FIAT","487","UNO S 1.3","1","Privado","Física","CORONEL VIDAL","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2022-03-04","2012-06-01",1043,"LA PLATA Nº 01","Buenos Aires","Importado","2012","22","SEDAN 3 PTAS","011","AUDI","204","A1 1.4T FSI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","2012-02-06",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Nacional","2012","22","FURGON","34","PEUGEOT","KF","PARTNER PRESENCE PLC 1.6 HDI","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1990","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","2007-08-01",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","GRAND BOURG","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","2015-08-31",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","2015","22","FURGON","37","RENAULT","ZE","KANGOO PH3 CONFORT 1.5 DCI 5ASIENTOS 2P","1","Privado","Física","CIUDADELA","BUENOS AIRES","No identificado","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-28","2007-07-11",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","ITUZAINGÓ","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","1999-03-30",1179,"SAN MARTIN Nº 5","Buenos Aires","Protocolo 21","1999","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","CIUDAD DEL LIB. GRAL. JOSE DE SAN MARTÍN","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-07","2000-02-25",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Protocolo 21","2000","22","SEDAN 3 PUERTAS","047","-047- FORD","238","KA","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-28","1998-03-03",1043,"LA PLATA Nº 01","Buenos Aires","Importado","1998","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","VILLA ELVIRA","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-29","2007-03-15",1064,"MORENO Nº 1","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-31","1999-09-01",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","1999","22","SEDAN 3 PTAS","047","FORD","218","FIESTA LX","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-11","2007-04-04",1046,"LA PLATA Nº 04","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","TOLOSA","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-23","2000-07-07",1178,"LA MATANZA Nº 08","Buenos Aires","Importado","2000","22","SEDAN 3 PTAS","136","VOLKSWAGEN","317","GOL GL 1.9SD","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","2005-09-02",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","1995-01-18",1046,"LA PLATA Nº 04","Buenos Aires","Nacional","1995","22","PICK UP","19","FORD","16","F-100 DIESEL","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1954","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-15","1997-05-07",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PUERTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","1998-03-19",1208,"MERCEDES Nº 2","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","212","GOL GL 1.6D","1","Privado","Física","MERCEDES","BUENOS AIRES","No identificado","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","2009-03-20",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2009","22","FURGON","07","CITROEN","20","BERLINGO FURGON 1.9 D FULL","1","Privado","Jurídica","RAMOS MEJIA","BUENOS AIRES","No aplica","2020","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","1998-04-21",1249,"BERISSO Nº 1","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","VILLA ELVIRA","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","1998-09-23",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","1997-10-03",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PUERTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-29","1997-07-08",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","2008-05-30",1171,"ESCOBAR Nº 1","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","MUNRO","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","1998-08-21",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","2005-05-16",1192,"MORON Nº 07","Buenos Aires","Importado","2005","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","CASTELAR","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","2004-11-16",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","112","RENAULT","517","CLIO AUTHENTIQUE 1.5 DCI","1","Privado","Física","VICTORIA","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","2002-03-11",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2001","22","FURGON VIDRIADO C/A","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","1992-06-25",1239,"QUILMES Nº 8","Buenos Aires","Importado","1992","22","SEDAN 3 PTAS","","VOLKSWAGEN","","GOL GL","1","Privado","Física","BERNAL QUILMES","BUENOS AIRES","No identificado","1959","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2018-03-26",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2018","22","FURGON","07","CITROEN","EZ","BERLINGO FURGÓN VTI 115 BUSINESS MIXTO","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","2003","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-14","2013-04-26",1154,"LA MATANZA Nº 06","Buenos Aires","Importado","2013","22","SEDAN 3 PUERTAS","044","FIAT","750","500 1.4 16V SPORT","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-07","2011-06-24",1102,"25 DE MAYO","Buenos Aires","Nacional","2011","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT1PL(600KG","1","Privado","Física","25 DE MAYO","BUENOS AIRES","Femenino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-11","2009-12-10",1154,"LA MATANZA Nº 06","Buenos Aires","Protocolo 21","2009","22","SEDAN 3 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-18","2012-08-27",1096,"TIGRE Nº 1","Buenos Aires","Nacional","2012","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT1PL (600K","1","Privado","Física","GRAL. PACHECO","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-18","1998-09-24",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","1998","22","FURGON","37","RENAULT","55","TRAFIC CORTO NAF.S/P.LAT.","1","Privado","Física","SAN MIGUEL DE TUCUMÁN","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-31","2011-04-07",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2011","22","FURGON","37","RENAULT","VV","KANGOO CONFORT 1.6 CD SVT 1PL 600KG","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","1998-01-15",1221,"PILAR Nº 2","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","212","GOL GL 1.6D","1","Privado","Física","PRESIDENTE DERQUI","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","2012-10-18",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PUERTAS","047","FORD","818","KA TOP PULSE1.6L","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-11","2009-11-20",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2009","22","SEDAN 3 PTAS","047","FORD","816","KA FLY VIRAL 1.6L","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","2005-10-17",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","2005","22","FURGON VIDR.C/ASENTOS","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","EZEIZA","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
