"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-10","2016-02-24",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2016","20","PICK-UP","19","FORD","YH","RANGER2 DC 4X2 XLS AT 3.2L DSL","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-13","2016-01-07",1193,"LUJAN Nº 2","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","78","HILUX 4X4 C/D DX PACK ELECTRICO 2.5 TDI - C3","1","Privado","Física","LUJÁN","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-17","1983-01-13",1193,"LUJAN Nº 2","Buenos Aires","Nacional","1982","20","PICK-UP","19","FORD","11","F-100","1","Privado","Física","JOSE MARIA JAUREGUI","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-05","2000-02-18",1275,"ENSENADA","Buenos Aires","Nacional","2000","20","PICK-UP","19","FORD","KF","RANGER XL C/C 4X2D","1","Privado","Física","ENSENADA","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-11","2007-06-21",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2007","20","PICK-UP","19","FORD","TR","RANGER CS 4X2 XL PLUS 3.OL D","1","Privado","Física","LA MATANZA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-02","2015-07-28",1219,"LA PLATA Nº 09","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","80","HILUX 4X4 C/D SRV 3.0 TDI - A3","1","Privado","Física","LA PLATA","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-12","1991-09-18",1295,"EZEIZA Nº 2","Buenos Aires","Nacional","1991","20","PICK-UP","19","FORD","11","F-100","1","Privado","Física","CARLOS SPEGAZZINI","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-13","2008-04-07",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2008","20","PICK-UP","19","FORD","TV","RANGER DC 4X4 XL PLUS 3.0L D","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-17","2003-04-11",1294,"LA PLATA Nº 16","Buenos Aires","Nacional","2003","20","PICK-UP","19","FORD","PE","RANGER XL C/C 4X4 2.8L D","1","Privado","Física","CITY BELL","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-12","1998-09-15",1211,"QUILMES Nº 6","Buenos Aires","Nacional","1998","20","PICK-UP","19","FORD","18","RANGER XL 4X2 D 551","1","Privado","Física","SAN FCO.SOLANO","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-10","2013-01-28",1268,"TANDIL Nº 3","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WN","RANGER2 DC 4X2 XL 2.5L N","1","Privado","Física","TANDIL","BUENOS AIRES","Femenino","1971","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-27","2014-10-30",1221,"PILAR Nº 2","Buenos Aires","Nacional","2014","20","PICK-UP","19","FORD","WT","RANGER2 DC 4X4 LTD MT 3.2L D","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-20","2016-05-02",1222,"BAHIA BLANCA Nº 6","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","70","HILUX 4X2 C/D DX PACK ELECTRICO 2.5 TDI - H3","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-10","2019-10-17",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2019","20","PICK-UP","19","FORD","ZJ","RANGER DC 4X2 XLT MT 3.2L D","1","Privado","Física","ADROGUÉ","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-24","2015-07-28",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","73","HILUX 4X2 C/D SRV 3.0 TDI CUERO - E4","1","Privado","Física","GENERAL RODRÍGUEZ","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-02","2016-06-24",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2016","20","PICK-UP","68","TOYOTA","92","HILUX 4X4 D/C SRX 2.8 TDI 6 A/T","1","Privado","Física","INGENIERO PABLO NOGUÉS","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-30","2019-04-23",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Nacional","2019","20","PICK-UP","53","VOLKSWAGEN","7D","AMAROK DC TDI 140 CV M 4X2 EU5","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1984","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-25","2018-03-09",1233,"LANUS Nº 7","Buenos Aires","Nacional","2018","20","PICK-UP","53","VOLKSWAGEN","3M","AMAROK 2.0L TDI 180CV 4X4 348","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-03","1994-10-27",1289,"QUILMES Nº 9","Buenos Aires","Nacional","1994","20","PICK-UP","19","FORD","11","F-100 NAFTA","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-17","1992-10-29",1211,"QUILMES Nº 6","Buenos Aires","Nacional","1992","20","PICK-UP","34","PEUGEOT","08","PUP 504 GD","1","Privado","Física","S.FCO.SOLANO -QUILMES","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-18","2006-01-03",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2006","20","PICK-UP","68","TOYOTA","27","HILUX 4X4 CAB.DOB.SR 3.0 TDI","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-02","2018-03-15",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2018","20","PICK-UP","68","TOYOTA","AD","HILUX 4X2 D/C DX 2.4 TDI 6 M/T","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-18","2013-01-16",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2013","20","PICK-UP","53","VOLKSWAGEN","TU","AMAROK 2.0L TDI 180 CV 748","1","Privado","Física","HUDSON","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-02","2017-03-28",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2017","20","PICK-UP","19","FORD","YW","NUEVA RANGER DC 4X2 XLT MT 3.2L D","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-20","2006-04-04",1293,"PILAR Nº 4","Buenos Aires","Nacional","2006","20","PICK-UP","68","TOYOTA","26","HILUX 4X4 CABINA DOBLE DX 2.5 TD","1","Privado","Física","DEL VISO","BUENOS AIRES","Femenino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-31","2019-03-07",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","2019","20","PICK-UP","68","TOYOTA","AF","HILUX 4X2 C/S DX 2.4 TDI 6 M/T","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-25","2014-07-01",1286,"LA PLATA Nº 15","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","80","HILUX 4X4 C/D SRV 3.0 TDI","1","Privado","Física","CITY BELL","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-24","2013-12-11",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2013","20","PICK-UP","53","VOLKSWAGEN","VK","AMAROK 2.0L TDI 180 CV 4X2 464","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-05","2020-10-15",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","8B","AMAROK DC V6 BLACK STYLE 3.0L 258 CV TDI 4X4 AT","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-06","2014-04-09",1194,"AVELLANEDA Nº 5","Buenos Aires","Nacional","2014","20","PICK-UP","19","FORD","WT","RANGER2 DC 4X4 LTD MT 3.2L D","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-18","2013-07-18",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","2013","20","PICK-UP","53","VOLKSWAGEN","TW","AMAROK 2.0L TDI 180 CV 4X2 387","1","Privado","Física","ALTE. BROWN","BUENOS AIRES","Masculino","1973","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-19","2006-07-21",1302,"NECOCHEA Nº 3","Buenos Aires","Nacional","2006","20","PICK-UP","68","TOYOTA","26","HILUX 4X4 CABINA DOBLE DX 2.5 TD","1","Privado","Física","NECOCHEA","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-03","2011-01-21",1303,"ITUZAINGO Nº 4","Buenos Aires","Nacional","2011","20","PICK-UP","68","TOYOTA","42","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-04","2010-07-23",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2010","20","PICK-UP","53","VOLKSWAGEN","MU","AMAROK 2.0L TDI 4X4 1HP","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-23","2006-03-01",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2006","20","PICK-UP","19","FORD","SA","RANGER DC 4X2 XL 2.8L D","1","Privado","Física","LOMAS","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-30","2001-06-14",1272,"LA PLATA Nº 14","Buenos Aires","Nacional","2001","20","PICK-UP","68","TOYOTA","04","HILUX 4X2 CABINA DOBLE DLX","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1945","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-26","2014-07-08",1308,"MERLO Nº 4","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","82","HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO","1","Privado","Física","MARIANO ACOSTA","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-31","2015-06-19",1272,"LA PLATA Nº 14","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","70","HILUX 4X2 C/D DX PACK ELECTRICO 2.5 TDI - H3","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2006","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-18","1995-03-27",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1995","20","PICK-UP","19","FORD","15","F-100 NAFTA","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-31","2006-05-03",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2006","20","PICK-UP","19","FORD","SV","RANGER DC 4X2 XLT 3.0L D","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-19","2000-01-04",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Nacional","2000","20","PICK-UP","68","TOYOTA","01","HILUX 4X2 CABINA SIMPLE STD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1977","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-20","2015-09-11",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","82","HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO - A4","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-03","2013-07-26",1308,"MERLO Nº 4","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WP","RANGER2 DC 4X2 XLS 3.2L D","1","Privado","Física","PONTEVEDRA","BUENOS AIRES","Masculino","1986","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-30","1992-05-27",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","1992","20","PICK-UP","19","FORD","11","F-100","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-02","2019-08-09",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2019","20","PICK-UP","53","VOLKSWAGEN","7D","AMAROK DC TDI 140 CV M 4X2 EU5","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-02","2003-09-01",1314,"LUJAN Nº 3","Buenos Aires","Nacional","2003","20","PICK-UP","19","FORD","PG","RANGER XLT LTD C/C 4X4 2.8L D","1","Privado","Física","LUJÁN","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-24","2013-01-03",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","2013","20","PICK-UP","68","TOYOTA","41","HILUX 4X2 CABINA DOBLE SRV 3.0 TDI C / C","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-04","2003-12-29",1309,"MERLO Nº 5","Buenos Aires","Nacional","2003","20","PICK-UP","19","FORD","PC","RANGER XL C/C 4X2 2.8LD","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-26","2003-07-03",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Nacional","2003","20","PICK-UP","68","TOYOTA","11","HILUX 4X2 CAB.DOBLE SRV 3.0 D","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-27","2001-03-16",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2001","20","PICK-UP","19","FORD","KK","RANGER XLT C/C 4X2 D.","1","Privado","Física","VILLA FIORITO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-03","2016-01-05",1288,"MORENO Nº 5","Buenos Aires","Nacional","2016","20","PICK-UP","19","FORD","XX","RANGER2 DC 4X2 XL SAFETY 2.2L DSL","1","Privado","Física","TRUJUI","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-04","2000-11-22",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","2000","20","PICK-UP","19","FORD","KM","RANGER XLT C/C 4X4 D","1","Privado","Física","VILLA VATTEONE","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-11","2009-10-16",2016,"CAPITAL FEDERAL Nº 016","Ciudad Autónoma de Bs.As.","Nacional","2009","20","PICK-UP","19","FORD","SW","RANGER DC 4X2 XLS 3.0L D","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1957","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-25","2014-06-19",1287,"ITUZAINGO Nº 3","Buenos Aires","Nacional","2014","20","PICK-UP","19","FORD","WH","RANGER2 DC 4X2 XL SAFETY 2.2L D","1","Privado","Física","ITUZAINGÓ","BUENOS AIRES","Femenino","1944","ARGELIA",100,"06","DZA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-19","1993-10-15",1179,"SAN MARTIN Nº 5","Buenos Aires","Nacional","1993","20","PICK-UP","19","FORD","15","F-100 NAFTA","1","Privado","Física","CDAD. DEL LIB. GRAL. JOSÉ DE SAN MARTIN","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-19","2013-06-28",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WP","RANGER2 DC 4X2 XLS 3.2L D","1","Privado","Física","VILLA CENTENARIO","BUENOS AIRES","Masculino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-31","1999-09-23",13012,"MENDOZA Nº 06","Mendoza","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","46","UNO S  1.7 D 3P","1","Privado","Física","SAN JOSE","MENDOZA","Masculino","1996","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-18","1999-09-29",13010,"MENDOZA Nº 04","Mendoza","Nacional","1999","18","SEDAN 3 PTAS","37","RENAULT","CB","CLIO RL 3PTAS AA","1","Privado","Física","VILLA NUEVA-GLLEN","MENDOZA","No identificado","1975","No identificado",100,"50",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-20","1994-01-26",13011,"MENDOZA Nº 05","Mendoza","Nacional","1994","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1986","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-11","2004-09-09",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","2004","18","SEDAN 3 PUERTAS","34","PEUGEOT","CL","206 XS 1.6 3P","1","Privado","Física","DOCK SUD","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-24","2005-09-26",4062,"CORDOBA Nº 19","Córdoba","Nacional","2005","18","SEDAN 3 PTAS","08","CHEVROLET","BA","CORSA 3 PTAS CITY 1.6 N","1","Privado","Física","CORDOBA","CORDOBA","Masculino","2000","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-12","1999-08-05",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","74","UNO S 1.3 MPI (3P)","1","Privado","Física","HUDSON","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-23","2008-08-15",4063,"CORDOBA Nº 20","Córdoba","Nacional","2008","18","SEDAN 3 PTAS","08","CHEVROLET","BW","CORSA CLASSIC 3 PTAS CITY 1.6N","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1972","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-30","1998-08-07",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","1998","18","SEDAN 3 PUERTAS","17","FIAT","22","PALIO HL 3P","1","Privado","Física","SARANDI","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-11","2004-07-15",4069,"RIO CEBALLOS","Córdoba","Nacional","2004","18","SEDAN 3 PTAS","34","PEUGEOT","CL","206 XS 1.6 3P","1","Privado","Física","RIO CEBALLOS","CORDOBA","Masculino","1992","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-31","1999-08-13",4035,"CORDOBA Nº 05","Córdoba","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","72","PALIO S 1.3 MPI 3P","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1990","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-04","2002-01-21",1114,"CAÑUELAS","Buenos Aires","Nacional","2002","18","SEDAN 3 PTAS","53","VOLKSWAGEN","DF","GOL 1.0 (0250) 002","1","Privado","Física","CAÑUELAS","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-30","1999-05-05",1108,"OLIVOS Nº 02","Buenos Aires","Nacional","1999","18","BERLINA 4 PTAS","37","RENAULT","CH","MEGANE RXE ABCP ABS","1","Privado","Física","VICENTE LOPEZ","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-02","1999-12-15",2101,"CAPITAL FEDERAL Nº 101","Ciudad Autónoma de Bs.As.","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","74","UNO S 1.3 MPI (3P)","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-03","2009-08-25",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","2009","18","SEDAN 3 PTAS","08","CHEVROLET","CN","CORSA CLASSIC 3 PTAS LIFE 1.4N","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-25","2001-01-15",4086,"CORDOBA Nº 25","Córdoba","Nacional","2001","18","SEDAN 3 PTAS","34","PEUGEOT","18","206 XRN 3PK/2001","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1991","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-23","2000-08-15",4089,"LA CALERA","Córdoba","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","46","GOL 1.9 SD","1","Privado","Física","LA CALERA","CORDOBA","Femenino","1960","BOLIVIA",100,"14","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-04","2002-04-09",4007,"CORDOBA Nº 03","Córdoba","Nacional","2002","18","SEDAN 3 PUERTAS","34","PEUGEOT","57","206XR 3P 1.4","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1978","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-10","2000-08-16",1065,"MORON Nº 02","Buenos Aires","Nacional","2000","18","SEDAN 3 PUERTAS","34","PEUGEOT","17","206XRN3","1","Privado","Física","MORON","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-20","2008-01-02",1064,"MORENO Nº 1","Buenos Aires","Nacional","2008","18","SEDAN 3 PTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-08-26","1999-09-27",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","27","GOL MI","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
