"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","1991-03-11",2089,"CAPITAL FEDERAL Nº 089","Ciudad Autónoma de Bs.As.","Nacional","1991","14","RURAL 4/5 PTAS","37","RENAULT","51","RENAULT 12 GTL BREAK","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1957","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2000-08-07",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Importado","2000","13","FURGON","104","PEUGEOT","389","BOXER 320M 2.8D","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2015-07-21",1289,"QUILMES Nº 9","Buenos Aires","Importado","2015","13","FURGON","047","FORD","A61","TRANSIT 2.2L 350L","1","Privado","Jurídica","SAN FRANCISCO SOLANO","BUENOS AIRES","No aplica","2014","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-04","2008-03-14",1194,"AVELLANEDA Nº 5","Buenos Aires","Protocolo 21","2008","13","FURGON","112","RENAULT","564","MASTER DCI 120 MEDIO","1","Privado","Física","PIÑEIRO","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-27","2000-07-14",1078,"LA MATANZA Nº 01","Buenos Aires","Importado","2000","13","FURGON","047","FORD","224","TRANSIT 120-S","1","Privado","Jurídica","SAN JUSTO","BUENOS AIRES","No aplica","1969","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2000-10-05",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Importado","2000","13","FURGON","047","FORD","533","TRANSIT 350 L","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-01","1997-01-16",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Importado","1997","13","FURGON","044","FIAT","240","DUCATO 2.0D P.C.10","1","Privado","Física","GRAND BOURG","BUENOS AIRES","No identificado","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-21","1996-03-27",1216,"QUILMES Nº 7","Buenos Aires","Importado","1996","13","FURGON","104","PEUGEOT","183","BOXER 270 CD","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-06","2001-02-01",1254,"CHIVILCOY Nº 2","Buenos Aires","Nacional","2001","13","RURAL 2/3 PTAS","34","PEUGEOT","04","PARPADDAADAB","1","Privado","Física","CHIVILCOY","BUENOS AIRES","Masculino","1944","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-26","2005-09-02",2025,"CAPITAL FEDERAL Nº 025","Ciudad Autónoma de Bs.As.","Protocolo 21","2005","13","FURGON","044","FIAT","598","DUCATO CARGO 2.8 IDTD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1977","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","1999-02-04",4060,"CORDOBA Nº 17","Córdoba","Importado","1998","13","FURGON","047","FORD","174","TRANSIT/98","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1977","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2012-10-26",13030,"MENDOZA Nº 18","Mendoza","Protocolo 21","2012","13","FURGON","112","RENAULT","727","MASTER PH3 DCI 120 L1H1 PKCNF","1","Privado","Física","VILLA NUEVA","MENDOZA","Femenino","1989","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-21","2001-10-31",4074,"CORDOBA Nº 21","Córdoba","Importado","2001","13","FURGON","136","VOLKSWAGEN","134","TRANSPORTER","1","Privado","Física","CAPITAL","CORDOBA","Masculino","1960","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-18","1999-05-24",4044,"CORDOBA Nº 11","Córdoba","Importado","1999","13","TRANSPORTE DE PASAJEROS","047","FORD","223","TRANSIT 190-L","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1989","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-01","2016-04-12",2004,"CAPITAL FEDERAL Nº 004","Ciudad Autónoma de Bs.As.","Importado","2015","13","FURGON","047","FORD","A61","TRANSIT 2.2L 350L","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1971","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-22","2012-11-09",2082,"CAPITAL FEDERAL Nº 082","Ciudad Autónoma de Bs.As.","Protocolo 21","2012","13","FURGON","112","RENAULT","732","MASTER PH3 DCI 120 L2H2 PKCNF","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2012-10-01",2049,"CAPITAL FEDERAL Nº 049","Ciudad Autónoma de Bs.As.","Protocolo 21","2012","13","FURGON VIDRIADO","104","PEUGEOT","611","BOXER 330M 2.3 HDI CONFORT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-29","1995-06-02",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","17","FIAT","59","DUNA CL 1.6","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-04","1995-11-17",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Nacional","1995","12","SEDAN 4 PUERTAS","34","PEUGEOT","03","504 XS TF","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1942","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","1992-11-30",1270,"TIGRE Nº 5","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","37","RENAULT","78","RENAULT 12 TL","1","Privado","Física","EL TALAR","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-15","2011-11-03",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2011","12","SEDAN 4 PUERTAS","37","RENAULT","WS","FLUENCE 1.6 16V CONFORT","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-04","2012-09-21",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DK","CLASSIC 4 PTAS LT SPIRIT 1.4N","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Femenino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-29","2014-02-12",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","TORTUGUITAS","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2016-12-05",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","2016","12","SEDAN 4 PUERTAS","07","CITROEN","ED","C4 LOUNGE HDI 115 MT6 FEEL PACK","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2010-04-27",1160,"SAN MARTIN Nº 4","Buenos Aires","Nacional","2010","12","SEDAN 4 PUERTAS","08","CHEVROLET","CK","CORSA CLASSIC 4 PTAS GLS 1.4N","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Masculino","1986","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","1994-01-03",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","80","9 GTL","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","1994-07-01",1158,"TRES DE FEBRERO Nº 3","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA NAFTA","1","Privado","Física","MARTIN CORONADO","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-26","1998-05-20",1173,"BERAZATEGUI Nº 2","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","34","PEUGEOT","45","504 SLD","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","2011-02-16",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2011-07-07",1168,"MORON Nº 06","Buenos Aires","Nacional","2011","12","SEDAN 4 PUERTAS","34","PEUGEOT","KY","408 ALLURE+ 2.0N","1","Privado","Física","MORON","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-18","2000-05-15",1168,"MORON Nº 06","Buenos Aires","Nacional","2000","12","SEDAN 4 PUERTAS","19","FORD","40","ESCORT LX","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","1993-08-11",1175,"LANUS Nº 5","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","17","FIAT","59","DUNA SL 1.4","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-26","2008-06-24",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","GARIN","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","1986-10-01",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","1986","12","SEDAN 4 PTAS","17","FIAT","53","REGATTA 85 A","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-06","2015-01-20",1157,"MORON Nº 05","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","VILLA SARMIENTO","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-29","2013-09-11",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","34","PEUGEOT","LE","408 SPORT 163 CV","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-18","1994-11-07",1173,"BERAZATEGUI Nº 2","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","34","PEUGEOT","03","504 XS TF","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2008-09-29",1165,"SAN FERNANDO Nº 2","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","08","CHEVROLET","BX","CORSA CLASSIC 4 PTAS BASE 1.6N","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-21","1996-08-29",1169,"OLIVOS Nº 05","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","34","PEUGEOT","27","405 GLD 1,9","1","Privado","Física","VICENTE LOPEZ","BUENOS AIRES","Masculino","1988","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-04","2007-08-17",1175,"LANUS Nº 5","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","07","CITROEN","47","C4 2.0I X","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","2015-01-12",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","LLAVALLOL","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2014-08-08",1168,"MORON Nº 06","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1951","ESPAÑA",100,"06","ESP"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-28","2009-07-13",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2009","12","SEDAN 4 PUERTAS","08","CHEVROLET","BX","CORSA CLASSIC 4 PTAS BASE 1.6N","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-29","2000-04-05",1175,"LANUS Nº 5","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","17","FIAT","58","SIENA S","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-18","1996-01-10",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSDTCADA","1","Privado","Física","VILLA CELINA","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-07","2007-12-19",1165,"SAN FERNANDO Nº 2","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-27","1999-01-07",1175,"LANUS Nº 5","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","34","PEUGEOT","61","306 XRD 4P","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-15","2006-05-24",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2006-11-08",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2006","12","SEDAN 4 PUERTAS","08","CHEVROLET","AH","CORSA CLASSIC 4P BASE 1.6 N","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","1996-12-11",1078,"LA MATANZA Nº 01","Buenos Aires","Nacional","1996","12","SEDAN 4 PUERTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-07","1996-04-12",1078,"LA MATANZA Nº 01","Buenos Aires","Nacional","1996","12","SEDAN 4 PUERTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","1993-06-21",1078,"LA MATANZA Nº 01","Buenos Aires","Importado","1993","12","FAMILIAR","072","KIA","008","BESTA 9C EST","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1962","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-26","2005-09-29",1078,"LA MATANZA Nº 01","Buenos Aires","Nacional","2005","12","SEDAN 4 PUERTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-10-15","2012-01-04",1083,"SALTO","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DK","CLASSIC 4 PTAS LT SPIRIT 1.4 N","1","Privado","Física","SALTO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2013-01-04",1088,"SAN MARTIN Nº 1","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DK","CLASSIC 4 PTAS LT SPIRIT 1.4N","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","1994-01-20",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","17","FIAT","59","DUNA SL 1.6","1","Privado","Física","EL JAGUEL","BUENOS AIRES","No identificado","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2006-05-30",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2006","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","JB","POLO CLASSIC 1.6","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2013-12-02",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","37","RENAULT","WW","FLUENCE 2.0 PRIVILEGE CVT","1","Privado","Física","SAN MIGUEL OESTE","BUENOS AIRES","No identificado","1958","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2010-09-30",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","19","FORD","VZ","FOCUSEXE TREND 1.6L  NAFTA","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-07","2011-08-09",1096,"TIGRE Nº 1","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","BENAVIDEZ","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2009-06-05",1096,"TIGRE Nº 1","Buenos Aires","Nacional","2009","12","SEDAN 4 PTAS","19","FORD","VH","FOCUSEXE STYLE 1,8L DIESEL","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Femenino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","2012-08-16",1113,"SAN VICENTE","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","17","FIAT","AV","SIENA ATTRACTIVE 1.4 BENZINA","1","Privado","Física","A.KORN","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2009-11-04",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2009","12","SEDAN 4 PTAS","37","RENAULT","UZ","KANGOO AUTH. 1.5 DCI DA AA CD 1P","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","1993-01-07",1062,"MERLO Nº 1","Buenos Aires","Nacional","1993","12","SEDAN 4 PUERTAS","34","PEUGEOT","06","504 SRDTF/1993","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2015-10-30",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","EB","CLASSIC 4 P LS PACK 1.4N","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Femenino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","2008-02-22",1107,"LANUS Nº 2","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","2013-09-25",1107,"LANUS Nº 2","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","17","FIAT","AZ","SIENA (F4) EL 1.4 8V","1","Privado","Física","V ALSINA-LANUS","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-27","1998-03-26",1107,"LANUS Nº 2","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","17","FIAT","25","PALIO ELD 4.P","1","Privado","Física","VILLA DE LOS INDUSTRIALES","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-01","2012-05-18",1111,"SAN ISIDRO Nº 02","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","17","FIAT","AV","SIENA ATTRACTIVE 1.4 BE","1","Privado","Física","BECCAR","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-28","2004-04-29",1111,"SAN ISIDRO Nº 02","Buenos Aires","Nacional","2004","12","SEDAN 4 PTAS","19","FORD","NN","FOCUS GHIA 1.8 4P TD","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1964","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2010-01-21",1113,"SAN VICENTE","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","37","RENAULT","UZ","KANGOO AUTH. 1.5 DCI DA AA CD 1P","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-07","2007-08-15",1113,"SAN VICENTE","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","07","CITROEN","46","C4 2.0 HDI EXCLUSIVE","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-07","2012-12-12",1113,"SAN VICENTE","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","A. KORN","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2005-04-08",1113,"SAN VICENTE","Buenos Aires","Nacional","2005","12","SEDAN 4 PTAS","08","CHEVROLET","AD","CORSA II 4P GLS DTI 1.7","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-15","1993-06-23",1113,"SAN VICENTE","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","17","FIAT","59","DUNA SL 1.4","1","Privado","Física","ALEJANDRO_KORN","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","2009-04-30",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2009","12","SEDAN 4 PTAS","08","CHEVROLET","CK","CORSA CLASSIC 4 PTAS GLS 1.4N","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
