"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-23","2003-10-28",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2003","17","SEDAN 5 PTAS","08","CHEVROLET","BE","CORSA II 5P GL AA+DIR GAS 1.8/2003","1","Privado","Física","V. DEL PINO","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-10","2009-01-29",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","ME","FOX 1.6 5P","1","Privado","Física","GONZALES CATAN","BUENOS AIRES","No identificado","1991","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-08","2004-08-30",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Nacional","2004","17","SEDAN 5 PUERTAS","34","PEUGEOT","ED","307 XT PREMIUM HDI 5P","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-08","2000-09-08",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","37","RENAULT","ES","MEGANE RN BIC AA F2","1","Privado","Física","BELÉN DE ESCOBAR","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-02","2007-06-01",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2007","17","CHASIS C/CABINA C/CAJA CARGA","047","FORD","086","F-4000 D","1","Privado","Física","G.CATAN","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-14","2002-08-16",21044,"ROSARIO Nº 09","Santa Fe","Nacional","2002","17","SEDAN 5 PTAS","34","PEUGEOT","BJ","206 XRD PACK 5P MUX","1","Privado","Física","ROSARIO","SANTA FE","Masculino","2001","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-08","1999-05-26",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Importado","1999","17","CHASIS C/CABINA","072","KIA","033","K3600S 33S","1","Privado","Física","LOS POLVORINES - MALV. ARG","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-07","2012-03-21",13033,"MAIPÚ Nº 3","Mendoza","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","MAIPÚ","MENDOZA","Femenino","1996","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-04","2000-02-03",13034,"GODOY CRUZ","Mendoza","Nacional","2000","17","SEDAN 5 PUERTAS","19","FORD","KX","ESCORT LX 1.6 5P N","1","Privado","Física","LAS TORTUGAS","MENDOZA","Femenino","1987","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-24","2008-07-28",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","FS","206 X-LINE 1.4 5P","1","Privado","Física","BILLINGHURST","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-10","1996-01-29",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","1996","17","SEDAN 5 PTAS","37","RENAULT","87","RENAULT 19 RN INYEC. (BIC)","1","Privado","Física","VILLA DE MAYO (MALVINAS ARGENTINAS)","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-24","2007-03-20",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","RF","CLIO 1.5 AUTENTIQUE DIESEL AA F4","1","Privado","Física","JOSE L SUAREZ*GRAL SAN MARTIN","BUENOS AIRES","No identificado","1979","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-07","2013-06-14",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LS","308 FELINE 2.0 N","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-03","2004-02-19",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2003","17","SEDAN 5 PTAS","37","RENAULT","KY","CLIO2 F2 RL DIE AUTENTIQUE","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-16","2005-09-05",1195,"TIGRE Nº 3","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","EJ","206 XT 1.6 5P ABS","1","Privado","Física","TRONCOS DEL TALAR","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-29","2019-01-21",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2019","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","5W","SURAN 1.6L 5D TRACK 350","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-04","2007-11-23",1224,"MERLO Nº 3","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","34","PEUGEOT","FY","206 XT PREMIUM 1.6 5P","1","Privado","Física","SAN A. DE PADUA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-18","2015-06-11",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","37","RENAULT","2B","CLIO MIO 5P CONFORT PACK SAT","1","Privado","Física","LAFERRERE","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-14","2003-01-24",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","2003","17","SEDAN 5 PTAS","34","PEUGEOT","BJ","206 XRD PACK 5P MUX","1","Privado","Física","SAN CARLOS","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-16","2015-12-04",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","LAFERRERE","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-23","2009-09-09",1119,"MORON Nº 03","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","EL PALOMAR","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-30","1999-09-16",13029,"MENDOZA Nº 17","Mendoza","Nacional","1999","17","SEDAN 5 PTAS","17","FIAT","25","PALIO ELD 5P","1","Privado","Física","SAN FRANCISCO DEL MONTE","MENDOZA","Femenino","2001","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-30","2018-03-12",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2018","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-02","2010-01-08",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","08","CHEVROLET","CS","AGILE 5P 1.4 LT","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-02","1998-06-09",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","17","FIAT","27","PALIO HLD 5P","1","Privado","Física","LAFERRERE","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-24","2005-06-14",21044,"ROSARIO Nº 09","Santa Fe","Nacional","2005","17","SEDAN 5 PTAS","08","CHEVROLET","BE","CORSA II 5P GL AA+DIR GAS 1.8","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1986","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-15","1998-09-25",21044,"ROSARIO Nº 09","Santa Fe","Nacional","1998","17","SEDAN 5 PUERTAS","17","FIAT","27","PALIO HLD 5P","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1955","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-08","2001-10-17",1199,"LANUS Nº 6","Buenos Aires","Nacional","2001","17","SEDAN 5 PUERTAS","37","RENAULT","GZ","KANGOO RN DIE ABCP PLCIZQ","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-10","1999-04-13",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","1999","17","SEDAN 5 PTAS","19","FORD","JC","ESCORT LX 1.8 5P N","1","Privado","Física","ADROGUÉ","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-04","2011-10-14",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","37","RENAULT","XG","CLIO 5P AUTHENTIQUE 1.2 PACK I","1","Privado","Física","G. CATAN","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-24","2006-07-05",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FG","307 XS PREMIUM TIPTRONIC 2.0 5P 143","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-17","2006-06-21",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","34","PEUGEOT","FU","206 X-LINE 1.9D 5P","1","Privado","Física","VILLA BONICH","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-28","2013-04-25",1205,"SAN FERNANDO Nº 3","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LG","PARTNER PATAGONICA HDI 1.6 VTC PLUS","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-28","2013-06-05",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","MK","308 SPORT","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-22","2011-01-07",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","07","CITROEN","73","BERLINGO MULTISPACE 1.6I SX PACK","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-04","2017-09-19",1119,"MORON Nº 03","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","19","FORD","XH","FOCUS 5P 1.6L N MT S","1","Privado","Física","HAEDO","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-08","2017-06-13",19003,"SAN LUIS Nº 1","San Luis","Nacional","2017","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","SAN LUIS","SAN LUIS","Masculino","1979","ARGENTINA",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-28","2014-12-04",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","08","CHEVROLET","DT","AGILE LS 5P 1.4N","1","Privado","Física","ADOLFO SOURDEAUX","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-07","2011-04-19",19006,"VILLA MERCEDES Nº 2","San Luis","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","VILLA MERCEDES","SAN LUIS","No identificado","1994","ARGENTINA",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-10","2006-05-10",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-22","2006-04-26",1208,"MERCEDES Nº 2","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","37","RENAULT","KA","KANGOO EXPRESION 1.9","1","Privado","Física","MERCEDES","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-24","2009-03-27",1208,"MERCEDES Nº 2","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","07","CITROEN","66","C4 5P 2.0I 16V EXCLUSIVE BVA","1","Privado","Física","MERCEDES","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-03","2009-01-05",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JL","207 COMPACT XR 1.4 5P","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-14","2001-09-12",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","37","RENAULT","GE","CLIO RT 16V","1","Privado","Física","SOUGRIES","BUENOS AIRES","No identificado","1969","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-17","2019-01-15",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2019","17","SEDAN 5 PUERTAS","37","RENAULT","3A","NUEVO SANDERO STEPWAY EXPRESSION","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","Masculino","1977","URUGUAY",50,"06","URY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-03","2010-07-06",21015,"ROSARIO Nº 03","Santa Fe","Nacional","2010","17","SEDAN 5 PTAS","37","RENAULT","VA","KANGOO AUTH.PLUS 1.5 DA AA CD PK 2P","1","Privado","Física","FUNES","SANTA FE","Masculino","1985","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-24","2016-08-29",1207,"OLIVOS Nº 08","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","19","FORD","XH","FOCUS 5P 1.6L N MT S","1","Privado","Física","OLIVOS","BUENOS AIRES","Femenino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-16","2014-10-20",15004,"NEUQUEN Nº 2","Neuquén","Nacional","2014","17","SEDAN 5 PUERTAS","17","FIAT","BN","PALIO (326) ESSENCE 5P 1.6 16V","1","Privado","Física","NEUQUEN","NEUQUEN","Masculino","1981","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-25","2016-12-26",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","2M","NUEVO SANDERO EXPRESSION","1","Privado","Física","LAFERRERE","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-18","2012-12-11",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Protocolo 21","2012","17","CHASIS C/CABINA","063","IVECO","273","DAILY 55C16 PASO 3750","1","Privado","Física","ING. A. SOURDEAUX","BUENOS AIRES","Femenino","1952","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-17","1998-09-11",13035,"MENDOZA Nº 19","Mendoza","Nacional","1998","17","SEDAN 5 PTAS.","37","RENAULT","CN","CLIO RL 5 PTAS.","1","Privado","Física","","MENDOZA","Femenino","1976","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-24","2000-06-05",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Protocolo 21","2000","17","CHASIS C/CAB C/ CAM HIDRAUL","092","MERCEDES BENZ","162","LO-814","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-25","1995-04-28",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","1995","17","SEDAN 4 PUERTAS","17","FIAT","63","UNO SCR 5P","1","Privado","Física","CASTELAR","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-04","2009-04-27",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","INGENIERO ADOLFO SOURDEAUX","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-09","2009-09-14",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","53","VOLKSWAGEN","ME","FOX  1.6 5P 70A","1","Privado","Física","ITUZAINGÓ","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-23","2013-04-10",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","07","CITROEN","90","C4 5P 1.6I 16V X PACK LOOK","1","Privado","Física","CASTELAR","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-16","2010-10-19",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2010","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","NB","SURAN 1.6L 5D 11A","1","Privado","Física","SAN JORJE","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-14","2013-06-17",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","08","CHEVROLET","DM","AGILE 5P LT SPIRIT 1.4","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-02","2012-10-25",15010,"PLOTTIER Nº 1","Neuquén","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","LT","308 FELINE TIPTRONIC 2.0N","1","Privado","Física","PLOTTIER","NEUQUEN","Femenino","1983","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-17","2009-11-02",1216,"QUILMES Nº 7","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","07","CITROEN","71","C4 5P 1.6I 16V X","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-04","2015-07-29",16003,"GENERAL ROCA Nº 1","Río Negro","Nacional","2015","17","SEDAN 5 PUERTAS","19","FORD","XG","FOCUS 5P 2.0L N MT SE PLUS","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Femenino","1956","ARGENTINA",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-02","2007-06-08",1215,"SAN ISIDRO Nº 08","Buenos Aires","Nacional","2007","17","SEDAN 5 PUERTAS","34","PEUGEOT","HH","206 LIVE! 1.9D 5P","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-04","2010-02-23",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Nacional","2010","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LX","SURAN 90B","1","Privado","Física","VILLA CONSTITUCIÓN","SANTA FE","Femenino","1995","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-10","2005-01-26",21039,"ROSARIO Nº 06","Santa Fe","Nacional","2005","17","SEDAN 5 PTAS","37","RENAULT","LK","CLIO2 F2 RT DIE PRIVILEGE","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1975","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-16","1997-01-02",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1997","17","SEDAN 5 PTAS","19","FORD","65","ESCORT GHIA 1.8","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1983","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-02","2004-06-30",1190,"ZARATE Nº 2","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","34","PEUGEOT","CR","206 XRD PREMIUM 5P","1","Privado","Física","ZÁRATE","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-22","2010-10-08",8030,"COLON Nº 2","Entre Ríos","Protocolo 21","2010","17","CHASIS C/CABINA","092","MERCEDES BENZ","844","L-1624","1","Privado","Física","COLÓN","ENTRE RIOS","Masculino","1972","ARGENTINA",100,"30","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-23","2005-09-28",1243,"BERAZATEGUI Nº 4","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","37","RENAULT","MA","CLIO2 F2 RL DIE AA AUTENTIQUE","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-10","2007-01-23",1243,"BERAZATEGUI Nº 4","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","RR","CLIO BIC EXPRESSION 1.6 SLIN","1","Privado","Física","JUAN MARIA GUTIERRZ","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-06-17","2011-09-13",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","08","CHEVROLET","CT","AGILE 5P 1.4 LTZ","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2021-06-17","2012-10-18",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","LP","308 ALLURE HDI NAV","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-30","2011-05-31",7014,"COMODORO RIVADAVIA Nº 6","Chubut","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JW","206 GENERATION","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","Femenino","1993","ARGENTINA",100,"26","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-23","2011-01-04",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","KL","307 XT PREMIUM 1.6 5P 110CV","1","Privado","Física","JOSE CLEMENTE PAZ","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-06-16","2014-05-26",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","17","FIAT","CC","PALIO FIRE 1.4 5P","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-06-11","2011-09-19",1107,"LANUS Nº 2","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JM","207 COMPACT XT 1.6 5","1","Privado","Física","VALENTIN ALSINA*LANUS","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
